Date,Close,High,Low,Open,Volume,SMA_20,EMA_20,RSI_14,MACD,Signal_Line,BB_Middle,BB_Upper,BB_Lower
2015-06-23,28.487812042236328,28.617883547439963,28.454172623859957,28.588730297365448,121075600,28.857060623168945,28.71444942600061,45.03021214871202,-0.0753911641524283,-0.013959398870605719,28.857060623168945,29.571791481609804,28.142329764728085
2015-06-24,28.730016708374023,29.109017552550675,28.50799926218056,28.52818188866539,221123600,28.812993335723878,28.715932024321887,50.239190082095604,-0.06299917092394125,-0.02376735328127283,28.812993335723878,29.439496549272345,28.18649012217541
2015-06-25,28.59322166442871,28.974463935565506,28.59322166442871,28.898216165727067,127752400,28.76500177383423,28.70424532337968,47.50135671751072,-0.06348483020867235,-0.031710848666752736,28.76500177383423,29.29736988110956,28.232633666558897
2015-06-26,28.425018310546875,28.703100850844216,28.371196269741027,28.63133755944581,176267200,28.725419902801512,28.677652274538463,44.304238948448116,-0.07655979001253854,-0.0406806369359099,28.725419902801512,29.234800306043383,28.216039499559642
2015-06-29,27.927162170410156,28.3622281249852,27.915950171038084,28.135724521616837,196645600,28.658029747009277,28.606177026526243,36.47823092934343,-0.12564624787533418,-0.05767375912379476,28.658029747009277,29.213318607500444,28.10274088651811
2015-06-30,28.12900161743164,28.283741948637296,28.001173168905485,28.160397958404925,177482800,28.60723466873169,28.560731749469614,41.02642829776588,-0.146571280365837,-0.0754532633722032,28.60723466873169,29.160940513492346,28.053528823971032
2015-07-01,28.391382217407227,28.467631685866746,28.254583159823643,28.458661059520214,120955200,28.56776475906372,28.54460322260653,46.39919953938142,-0.14036456245731088,-0.08843552318922475,28.56776475906372,29.061613096058597,28.073916422068844
2015-07-02,28.355501174926758,28.411566305873087,28.205245323651862,28.35325809061674,108844000,28.535022735595703,28.526593503779885,45.78489858501328,-0.13676445851081098,-0.09810131025354199,28.535022735595703,28.992662687427718,28.07738278376369
2015-07-06,28.256824493408203,28.30840516396191,27.998924562583504,28.019108898355626,112241600,28.505307769775392,28.500901217077818,44.057376910655925,-0.1402569390327173,-0.10653243600937706,28.505307769775392,28.954080856429208,28.056534683121576
2015-07-07,28.187301635742188,28.29046125619204,27.756720193074077,28.232153049512814,187787200,28.481647968292236,28.47103459028395,42.83118320380809,-0.14694082621802096,-0.11461411405110586,28.481647968292236,28.94486167490651,28.018434261677964
2015-07-08,27.487613677978516,27.951832916507765,27.480886135691033,27.915952120650502,243046400,28.42726469039917,28.37737545577867,32.90532444007337,-0.20631851421936176,-0.13295499408475706,28.42726469039917,29.058615817387267,27.795913563411073
2015-07-10,27.646841049194336,27.7746694975796,27.182621767061306,27.34633272564635,245418000,28.364471530914308,28.307800750389685,36.51114038516554,-0.23778638814941644,-0.15392127289768895,28.364471530914308,29.042288601467213,27.686654460361403
2015-07-13,28.18057632446289,28.20300203312256,27.880066353313264,28.039291109060375,165762000,28.33161735534668,28.295684138396656,46.826882691224824,-0.21715371598601507,-0.16656776151535418,28.33161735534668,28.977450498454193,27.685784212239167
2015-07-14,28.169361114501953,28.339799570988234,28.041532699880193,28.26579319647779,127072400,28.314124393463135,28.283653374216208,46.655340675796836,-0.19940849139919692,-0.17313590749212274,28.314124393463135,28.957632648677684,27.670616138248587
2015-07-15,28.44072151184082,28.51472790040736,28.162638922315423,28.194035260924476,134596800,28.313003253936767,28.29861224446617,51.30365382802584,-0.16158609295914061,-0.17082594458552633,28.313003253936767,28.955546502395748,27.670460005477786
2015-07-16,28.819725036621094,28.833183545449785,28.55958366135526,28.647045148045464,144889600,28.323207473754884,28.34824203419521,56.94645577182498,-0.0998778233389146,-0.15663632033620398,28.323207473754884,28.99065098239155,27.65576396511822
2015-07-17,29.068647384643555,29.068647384643555,28.774866652194998,28.947548210010208,184658800,28.34922170639038,28.416852067571245,60.207835155741506,-0.030535626234794222,-0.13141618151592202,28.34922170639038,29.086630026193465,27.611813386587297
2015-07-20,29.61809730529785,29.819930464395135,29.310857974831787,29.371409291338963,235600800,28.396204566955568,28.53125637592616,66.27982624850618,0.06797105321504304,-0.09153873456972901,28.396204566955568,29.310137595749545,27.48227153816159
2015-07-23,28.068452835083008,28.50127407834909,28.046025410046116,28.301682314521408,203998000,28.380058097839356,28.487179848226813,45.28948232301206,0.02075568988122356,-0.06907984967953851,28.380058097839356,29.30510422414815,27.455011971530563
2015-07-24,27.920433044433594,28.198515593273896,27.785877082799374,28.10432659122713,168649200,28.345185565948487,28.433203962151268,43.8606360167514,-0.028280782524788606,-0.060920036248588535,28.345185565948487,29.284219536633515,27.40615159526346
2015-07-27,27.532459259033203,27.72083895797499,27.386691311139504,27.604222546493947,177822000,28.29741792678833,28.3474187523305,40.274053838606534,-0.09732685880046787,-0.06820140075896441,28.29741792678833,29.29776494474736,27.2970709088293
2015-07-28,27.669265747070312,27.788125274515522,27.48313079290029,27.669265747070312,134472400,28.244380378723143,28.28283275182953,42.0728301806344,-0.1394003114374236,-0.08244118289465625,28.244380378723143,29.25972707878745,27.229033678658837
2015-07-29,27.581798553466797,27.69617188810924,27.420330718906133,27.617681054912207,148046800,28.193809223175048,28.2160675900807,41.218107250931425,-0.17775267511352766,-0.10150348133843054,28.193809223175048,29.235041205370685,27.15257724097941
2015-07-30,27.442766189575195,27.487617618569644,27.294753394143296,27.431552476840412,134513200,28.144696617126463,28.142419837651605,39.83288090377764,-0.21686605260480363,-0.12457599559170517,28.144696617126463,29.229425821906457,27.05996741234647
2015-07-31,27.202808380126953,27.503316728788384,27.115346892921167,27.494346100488766,171540000,28.108478927612303,28.05293303217307,37.491007193184785,-0.2641809621895135,-0.15249698891126684,28.108478927612303,29.26578485374663,26.951173001477976
2015-08-06,25.93597984313965,26.244608041420463,25.708452719054694,26.125212245497046,211612000,27.998827838897704,27.851318442741313,28.098646104768648,-0.39929798590085497,-0.20185718830918448,27.998827838897704,29.493862881927754,26.503792795867653
2015-08-07,26.02383804321289,26.188289996847722,25.794057674314534,25.812080135836588,154681600,27.880450630187987,27.677272690405275,29.419281387171296,-0.49359986617140805,-0.2602057238816292,27.880450630187987,29.591699962200913,26.16920129817506
2015-08-10,26.97000503540039,27.030828713556044,26.251375056863537,26.251375056863537,219806400,27.81117582321167,27.609913866119097,41.81394902295322,-0.48638032722116975,-0.30544064454953734,27.81117582321167,29.55181533585941,26.07053631056393
2015-08-13,25.940492630004883,26.22208720540937,25.80307433971014,26.140987830195527,194143200,27.695359230041504,27.450921367441552,34.67800562210459,-0.5573075432635477,-0.35581402429233944,27.695359230041504,29.602278880786145,25.788439579296863
2015-08-14,26.122962951660156,26.201809081746294,25.683676142096857,25.753511040356475,171718000,27.5921422958374,27.324449137367132,36.738700341057246,-0.5919701792528684,-0.40304525528444524,27.5921422958374,29.602070691954605,25.582213899720198
2015-08-17,26.393293380737305,26.50367795712996,26.019335013566987,26.140984058837454,163538800,27.537426280975343,27.23576763673572,39.77017008751936,-0.5908165956799181,-0.4405995233635398,27.537426280975343,29.614226532864237,25.46062602908645
2015-08-18,26.244611740112305,26.456371389120584,26.134227159098433,26.22884251425318,138242800,27.46731481552124,27.141371837057296,38.672518085144866,-0.595040481925551,-0.4714877150759421,27.46731481552124,29.617969689043672,25.31665994199881
2015-08-19,25.908954620361328,26.2491196358203,25.834613238684764,26.154504269350266,193146000,27.35373373031616,27.023998768800535,36.240721400656255,-0.6183447729308895,-0.5008591266469317,27.35373373031616,29.580314660101678,25.127152800530645
2015-08-28,25.521474838256836,25.525979594358386,25.127242508783635,25.269165528656025,212657600,27.221339416503906,26.8809012516059,33.61305255534015,-0.6604665245937689,-0.5327806062362992,27.221339416503906,29.55070296543838,24.891975867569432
2015-08-31,25.40207862854004,25.800815707713777,25.230868681248083,25.2376266746502,224917200,27.069407272338868,26.740061001790103,32.82331566744426,-0.6954656969042716,-0.5653176243698936,27.069407272338868,29.456490107395325,24.68232443728241
2015-09-02,25.307456970214844,25.307456970214844,24.58432258929159,24.832127093824106,247555200,26.893793869018555,26.60362252259246,32.17807864758947,-0.722509332319877,-0.5967559659598903,26.893793869018555,29.256625964186725,24.530961773850386
2015-09-03,24.86367416381836,25.40658758777741,24.78933278666313,25.34125744288798,212935600,26.683545207977296,26.437913155090165,29.27171717390719,-0.7708651186136457,-0.6315777964906414,26.683545207977296,28.982335575253387,24.384754840701206
2015-09-04,24.61587142944336,24.88169678581994,24.444663159633794,24.548289760429146,199985200,26.43343391418457,26.26438537169523,27.7637629693167,-0.8197336579835337,-0.66920896878922,26.43343391418457,28.47474483711138,24.392122991257757
2015-09-08,25.300703048706055,25.357021950848996,24.852405068888853,25.174549257895144,219374400,26.295046424865724,26.17260610283912,37.36676822197107,-0.794048838483338,-0.6941769427280435,26.295046424865724,28.24755874586213,24.34253410386932
2015-09-10,25.359275817871094,25.519221297682673,24.757790340540954,24.841141217803635,251571200,26.166988563537597,26.095146075699308,38.12441711226809,-0.7602039431753376,-0.7073823428175023,26.166988563537597,28.00912484878361,24.324852278291583
2015-09-11,25.728729248046875,25.728729248046875,25.176804647353713,25.1835626411939,199662000,26.076802062988282,26.060249234970506,42.82266282131076,-0.6955519260034784,-0.7050162594546976,26.076802062988282,27.816469811544334,24.33713431443223
2015-09-14,25.97652816772461,26.332464018374445,25.87515483801429,26.26262913429473,233453600,25.992165184020998,26.052275799994703,45.7955326450958,-0.6172046833332416,-0.6874539442304064,25.992165184020998,27.570966350739283,24.41336401730271
2015-09-15,26.195051193237305,26.251370103342722,25.776038364555657,26.116205062833068,173364800,25.922827816009523,26.065873456494,48.3461042926776,-0.5313558081708365,-0.6562343170184924,25.922827816009523,27.3286116323611,24.517043999657947
2015-09-16,26.224336624145508,26.253621836984625,26.005818990460128,26.188291698758928,148694000,25.861906337738038,26.080965186746525,48.69452603471533,-0.45570379686664,-0.6161282129881219,25.861906337738038,27.093783528307814,24.630029147168262
2015-09-21,25.95400619506836,25.990051122337004,25.604829985416206,25.60708150433295,200888000,25.79946622848511,26.068873854205748,45.63451096167326,-0.41280389292942843,-0.5754633489763833,25.79946622848511,26.869054543192927,24.72987791377729
2015-09-22,25.5462589263916,25.721973657520948,25.348015255401112,25.541752450932652,201384800,25.779980182647705,26.019101003937735,41.40776609097675,-0.4070153868567772,-0.5417737565524621,25.779980182647705,26.85310456183191,24.7068558034635
2015-09-23,25.753509521484375,25.84362011571837,25.523729138968488,25.59806878939865,143026800,25.76646375656128,25.993806577037418,44.23501244168774,-0.3813090695348258,-0.5096808191489348,25.76646375656128,26.8337556407483,24.699171872374258
2015-09-24,25.906702041625977,26.019339876589566,25.314227648455592,25.512469619253405,200878000,25.71329860687256,25.985510906998233,46.29774341059703,-0.3446029039916887,-0.4766652361174856,25.71329860687256,26.63092427501367,24.79567293873145
2015-09-25,25.841365814208984,26.28741229200735,25.68592508852346,26.231093387769587,224607600,25.708342266082763,25.971782802923066,45.524305447858175,-0.3171294203089161,-0.44475807295577174,25.708342266082763,26.622068386243996,24.79461614592153
2015-09-28,25.329994201660156,25.80983070919443,25.329994201660156,25.64763196898093,208436000,25.668693828582764,25.910660078993264,39.90525426245586,-0.33278377773731904,-0.42236321391208126,25.668693828582764,26.575807281943952,24.761580375221577
2015-10-02,24.86592674255371,25.007851508392402,24.22839793070955,24.332024528107247,232079200,25.592325496673585,25.81116166599902,35.60971810220458,-0.3782758063323115,-0.41354573239612735,25.592325496673585,26.499741842944847,24.684909150402323
2015-10-05,24.956031799316406,25.08894530294106,24.570810712485372,24.7532834065852,208258800,25.52789649963379,25.729720726314962,37.02712183373707,-0.4024190059019368,-0.41132038709728924,25.52789649963379,26.423819770916257,24.631973228351324
2015-10-06,25.075429916381836,25.17229850638232,24.728505238675844,24.92224241867681,192787200,25.486220264434813,25.66740731584514,38.945027670380526,-0.4072240104039473,-0.41050111175862086,25.486220264434813,26.384905424666965,24.58753510420266
2015-10-07,24.956031799316406,25.179054171962477,24.647405313613383,25.172296178657522,187062400,25.45794811248779,25.599657266651928,37.70824127794443,-0.415872521726655,-0.41157539375222774,25.45794811248779,26.385530531269254,24.53036569370633
2015-10-08,24.667688369750977,24.823129147823824,24.377082519696895,24.823129147823824,247918400,25.42122859954834,25.510898324089933,34.8314307415032,-0.4409108879792747,-0.41744249259763716,25.42122859954834,26.410821276088136,24.431635923008542
2015-10-09,25.25790786743164,25.29395107965489,24.66543177580045,24.78032284477605,211064400,25.41875114440918,25.48680399488438,44.21338237949796,-0.4084201792399469,-0.41563802992609916,25.41875114440918,26.40971786933233,24.427784419486027
2015-10-12,25.140762329101562,25.399829671713846,25.10471911864385,25.395324914925443,121868800,25.43260555267334,25.453847645762206,42.89347599624966,-0.3876550779663468,-0.41004143953414873,25.43260555267334,26.399601280069476,24.465609825277205
2015-10-13,25.18356704711914,25.3322480937654,24.933510918984258,24.965049374900644,132197200,25.460990333557127,25.428106636367627,43.55653718842219,-0.36355378091051094,-0.4007439078094212,25.460990333557127,26.361463022481775,24.56051764463248
2015-10-14,24.82763671875,25.122747359866025,24.681207158045755,25.070934907115454,177849600,25.437337017059328,25.370919025165946,39.454304299747335,-0.3689212378345559,-0.3943793738144482,25.437337017059328,26.377391325870615,24.49728270824804
2015-10-15,25.199337005615234,25.253402686079717,24.890708713809698,24.989830560258746,150694000,25.429340076446532,25.354577880446833,45.25311540047428,-0.33927097478768076,-0.38335769400909475,25.429340076446532,26.37462119347138,24.484058959421684
2015-10-16,25.014606475830078,25.230870877102095,24.89971542184546,25.181309962884544,156930400,25.393633937835695,25.322199651435714,43.04651280011824,-0.3269107143801122,-0.3720682980832983,25.393633937835695,26.344912389997575,24.442355485673815
2015-10-19,25.170045852661133,25.174550608839052,24.805098728452744,24.960539456697973,119036800,25.35330982208252,25.307708813457182,45.45655826469766,-0.3011015490784814,-0.3578749482823349,25.35330982208252,26.27008228350424,24.436537360660797
2015-10-20,25.629602432250977,25.71971300958301,24.965040147020314,25.08218269445054,195871200,25.3250373840332,25.3383653485804,51.93271212988758,-0.24078955226145737,-0.33445786907815944,25.3250373840332,26.168148430759707,24.481926337306696
2015-10-21,25.62735366821289,26.03735520635848,25.613835962994656,25.68141933293635,167180800,25.295188236236573,25.365888045688255,51.90023829680612,-0.19097191140486913,-0.3057606775435014,25.295188236236573,26.04605676873627,24.544319703736875
2015-10-22,26.019338607788086,26.019338607788086,25.703952341526065,25.755766499318128,166616400,25.29845485687256,25.428121432554903,56.9531749406947,-0.11849522425590564,-0.2683075868859822,25.29845485687256,26.06123359373176,24.53567612001336
2015-10-23,26.825824737548828,26.85961642869527,26.206316701825735,26.289667592107904,237467600,25.36243314743042,25.561236033030514,65.08100885599126,0.00397395379620491,-0.2138512787495448,25.36243314743042,26.37225931755034,24.352606977310497
2015-10-29,27.152467727661133,27.188512648558277,26.643344391645773,26.74021296816131,204909200,25.432381057739256,25.71278190870962,67.73797738182438,0.12593729246369278,-0.14589356450689728,25.432381057739256,26.70141008295834,24.163352032520173
2015-10-30,26.920438766479492,27.307913139200902,26.909174297082142,27.256098986176504,197461200,25.483067893981932,25.827796847544846,64.0120045334405,0.20154799916061705,-0.07640525177339441,25.483067893981932,26.896583056664145,24.06955273129972
2015-11-02,27.298904418945312,27.33945410630296,26.945221703160165,27.213300287286668,128813200,25.55594482421875,25.967902330535367,67.18286468338252,0.28868130575336437,-0.0033879402680426565,25.55594482421875,27.17166692422233,23.940222724215168
